text,firstCharEnt1,firstCharEnt2,lastCharEnt1,lastCharEnt2,chunk1,chunk2,label1,label2,rel,direction
"Exhibit 2.6

FINAL VERSION

FORM OF

MANUFACTURING AND SUPPLY AGREEMENT

BY AND BETWEEN

PFIZER INC.

AND

UPJOHN INC.

DATED AS OF [●]

Source: UPJOHN INC, 10-12G, 1/21/2020





TABLE OF CONTENTS Page 1.  DEFINITIONS 1

2.  SUPPLY OF PRODUCT 13

2.1   Agreement to Supply 13 2.2   Use of Facility, Equipment, Molds and Tooling 15 2.3   Capacity 15 2.4   Forecasts and Purchase Orders 16 2.5   Failure to Supply 19 2.6   Delivery; Risk of Loss 21 2.7   Procurement of Materials 22 2.8   Product Samples 23 2.9   Storage 23 2.10  Transitional Support 24

3.  PRICE; PAYMENT; PRICE ADJUSTMENTS; TAXES 26

3.1   Price 26 3.2   Price Adjustment 27 3.3   Cost Improvement 30 3.4   Price Review and Audit Procedure 31 3.5   Invoices and Payment 32 3.6   Taxes 33 3.7   No Duplicative Payments 35

4.  MANUFACTURING STANDARDS AND QUALITY ASSURANCE 35

4.1   Quality Agreement 35 4.2   Manufacturing Standards 35 4.3   Manufacturing Changes 35 4.4   Pest Control 36 4.5   Legal and Regulatory Filings and Requests 36 4.6   Quality Tests and Checks 37 4.7   Responsibility for Non-Complying Product 38 4.8   Rejection of Non-Complying Product 38 4.9   Disposal of Rejected and Non-Complying Product 40 4.10  Maintenance and Retention of Records 40 4.11  Government Inspections, Seizures and Recalls 40 4.12  Inspections 41 4.13  Segregation of Restricted Compounds 42 4.14  Packaging Material 43

5.  COVENANTS 43

5.1   Mutual Covenants 43 5.2   Manufacturer Covenants 44 5.3   Manufacturer's Social Responsibility 46 -ii-

Source: UPJOHN INC, 10-12G, 1/21/2020





TABLE OF CONTENTS (continued) Page 5.4   Notice of Material Events 46 5.5   Disclaimer of Warranties 47

6.  ENVIRONMENTAL COVENANTS 47

6.1   Compliance with Environmental Laws 47 6.2   Permits, Licenses and Authorization 47 6.3   Generation of Hazardous Wastes 48 6.4   Environmental Sustainability Information 48 6.5   Environmental and Health and Safety Reviews 48

7.  TERM; TERMINATION 49

7.1   Term of Agreement 49 7.2   Term of Facility Addendum 50 7.3   Termination for Cause 50 7.4   Termination for Disposition of Facility 50 7.5   Termination in Event of Insolvency 51 7.6   Termination for Breach of Anti-Bribery Representation 51 7.7   Termination for Convenience by Customer 52 7.8   Effect of Termination or Expiration 52 7.9   Unused Materials 53 7.10  Return of Materials, Tools and Equipment 54

8.  INTELLECTUAL PROPERTY 55

8.1   Customer's Intellectual Property 55 8.2   Improvements and Developments 55 8.3   Ownership of Other Property 56 8.4   Limited Right to Use 56

9.  JOINT ADVISORY COMMITTEE 56

9.1   Formation and Role 56 9.2   Membership; Chairs 57 9.3   Meetings 57 9.4   Areas of Responsibility 58 9.5   Advisory Role; No Decision-Making Authority 58

10.  INDEMNIFICATION; LIMITATIONS OF LIABILITY 58

10.1  Indemnification of Customer 58 10.2  Indemnification of Manufacturer 59 10.3  Indemnification Procedures 60 10.4  Limitations on Liability 62 10.5  Indemnification Obligations Net of Insurance Proceeds and Other Amounts 63 10.6  Additional Matters 64 -iii-

Source: UPJOHN INC, 10-12G, 1/21/2020





TABLE OF CONTENTS (continued) Page 11.  INSURANCE 65

11.1  Requirements to Maintain 65 11.2  Amounts and Limits 65

12.  CUSTOMER-SUPPLIED MATERIALS; BUY-SELL MATERIALS; TRANSITION 66

12.1  Supply; Rejection; Transition 66 12.2  Title and Risk of Loss 68 12.3  Reimbursement for Loss of Customer-Supplied Materials 68

13.  CONFIDENTIALITY 69

14.  SUPPLY CHAIN SECURITY 69

14.1  Supply Chain Representations 69 14.2  C-TPAT 69

15.  RECORDS AND AUDITS 70

15.1  Records 70 15.2  Audits 70

16.  NOTICES 71

17.  MISCELLANEOUS 71

17.1  Negotiations of Dispute 71 17.2  Publicity 72 17.3  Governing Law and Venue 72 17.4  Relationship of the Parties 73 17.5  Assignment; Binding Effect 73 17.6  Force Majeure 74 17.7  Severability 75 17.8  Non-Waiver; Remedies 75 17.9  Further Documents 75 17.10  Forms 75 17.11  Headings; Interpretation 76 17.12  Rules of Construction 77 17.13  Counterparts 77 17.14  Amendments 77 17.15  Entire Agreement 77 Attachment A Form of Facility Addendum Attachment B Quality Agreement Attachment C Monthly Inventory Report Attachment D Anti-Bribery and Anti-Corruption Principles Attachment E Policies Attachment F Example Product Materials Adjustment Calculation Attachment G Example Price Calculation of Volume Change Pricing Adjustment -iv-

Source: UPJOHN INC, 10-12G, 1/21/2020





MANUFACTURING AND SUPPLY AGREEMENT

THIS MANUFACTURING AND SUPPLY AGREEMENT (this ""Agreement""), dated as of [●] (the ""Effective Date""), is by and between Pfizer Inc., a Delaware corporation (hereinafter ""Manufacturer""), and Upjohn Inc., a Delaware corporation (hereinafter ""Customer""). ",4652,4702,4662,4710,Upjohn Inc,Customer,PARTY,ROLE,other,0
"SPONSORSHIP AGREEMENT This agreement (the ""Agreement"") is made effective this 1st day of April, 2018 (""Effective Date"") between Fruit of Life Productions LLC, (""Promoter"") and Eco Science Solutions, Inc.,(""Sponsor""), 1135 Makawao Avenue, Suite 103-188, Makawao, Hawaii, 96768.

Contribution by Sponsor: In consideration for the right to sponsor the Kaya Fest and to be acknowledged by Fruit of Life Productions LLC., as a Promoter of the event during the term of this Agreement, Sponsor agrees to contract with Fruit of Life Productions LLC., for the amount of $250,000.00 to be paid in full upon signing of this agreement.

Bank Wire Transformation Information See Attached Wire Instructions

Sponsorship Benefits for Presenting Partner Sponsor:

* Main Stage named after your brand * 4 10x10 on site vendor booths * 50 VIP Sponsor Passes / 50 GA tickets for both days * 4 Parking passes * Opportunity to participate in after party * Banner placement in venue (10) * Approved audio/video assets to be provided as promotional use for Herbo * Name and phrase called out on stage between performers set * Your logo and a link from our website to your website * Your logo on video wall * Your company name and logo as a presenting sponsor * Banner at main entrance of venue * On stage banner placement * Logo in Backstage/VIP area * Mention on social media * Logo on Step and Repeat * Logo on all promotional print

Terms and Termination: The term of this agreement will begin on April 1, 2018 and continue until April 30, 2018 at 11:59pm.

Relationship of Parties: The parties are independent contractors with respect to one another. ",176,206,202,213,"Eco Science Solutions, Inc",Sponsor,PARTY,ROLE,other,0
"1685, Huazhi Road, Huaxin Twon, Qingpu District, Shanghai   Party B (Carrier): Tonglu Tongze Logistics Ltd. ",69,79,76,106,Carrier,Tonglu Tongze Logistics Ltd,ROLE,PARTY,other,0
"ZANOTTI USA  A Delaware Corporation A Massachusetts Corporation       By: By:     _____________________________ _____________________________  Melvin Gagerman Zoltan Lemperth  CEO [title]      _____________________________  Greg Demetri  [title]      _____________________________  Scott Demetri  [title]      _____________________________  Michael Driscoll  [title]









  Exhibit A  ""Products""



  V3.03/17/10 AURA/ZANOTTI STRATEGIC ALLIANCE AGREEMENT Exhibit A







  Exhibit B  Product Prices



  V3.03/17/10 AURA/ZANOTTI STRATEGIC ALLIANCE AGREEMENT Exhibit B







  Exhibit C  End-User Warranty



  V3.03/17/10 AURA/ZANOTTI STRATEGIC ALLIANCE AGREEMENT Exhibit C. ",0,282,11,295,ZANOTTI USA,Scott Demetri,PARTY,SIGNING_PERSON,other,0
"Suite 200 6795 Edmond St 3rd Floor Las Vegas, NV 89169 Las Vegas NV 89114 /s/ James Schramm /s/ Authorized Agent signature signature print name and title print name and title

2. ",78,96,91,112,James Schramm,Authorized Agent,SIGNING_PERSON,SIGNING_TITLE,other,0
"Folnovic Title: President and Chief Executive Officer

Witness

        Craig Alan Carley

Full Name (Typed or Printed)









ACKNOWLEDGMENTS   STATE OF TEXAS §   § COUNTY OF HARRIS §   On this 7t h day of February, 2007, before me appeared STACEY J. ",55,72,62,89,Witness,Craig Alan Carley,SIGNING_TITLE,SIGNING_PERSON,other,0
"December 2009





THIS SERVICE AGREEMENT FOR TRANSFER AGENT SERVICES (this ""Agreement"") between Blackstone / GSO Long-Short Credit Income Fund, a Delaware statutory trust (""Client"") and Mellon Investor Services LLC (operating with the service name BNY Mellon Shareowner Services), a New Jersey limited liability company (""Agent""), is dated as of January 26, 2011.

1. ",97,174,143,180,Blackstone / GSO Long-Short Credit Income Fund,Client,PARTY,ROLE,other,0
"                    INSTITUTE OF GRASSLAND AND  ENVIRONMENTAL RESEARCH   CERES, INC.

               By:   /s/ MERVYN HUMPHREYS   By:  /s/ RICHARD FLAVELL    Name:

Professor Mervyn Humphreys   Name:

Richard Flavell, CBE, FRS    Title:  Director   Title:  Chief Scientific Officer                        By:  /s/ RICHARD HAMILTON         Name:

Richard Hamilton         Title:  President and Chief Executive Officer          CERES-IGER Collaboration Agreement    Page 29 of 75







EXHIBIT A

to the Collaboration Agreement between IGER and CERES

DEFINITION OF COLLABORATION CROPS

Miscanthus and interbreeding species, including without limitation Saccharum and Erianthus species. ",73,311,83,330,"CERES, INC",s/ RICHARD HAMILTON,PARTY,SIGNING_PERSON,other,0
"Gayhardt Jr. Title: President & Chief Executive Officer

CURO MANAGEMENT, LLC, as Servicer

By: /s/Don Gayhardt Name: Donald F. ",57,97,77,111,"CURO MANAGEMENT, LLC",s/Don Gayhardt,PARTY,SIGNING_PERSON,other,0
"Wilkinson Name: Elizabeth T. Wilkinson Title: Chief Financial Officer

FLOTEK CHEMISTRY, LLC:

By: /s/ Elizabeth T. ",16,46,38,69,Elizabeth T. Wilkinson,Chief Financial Officer,SIGNING_PERSON,SIGNING_TITLE,other,0
"PREMIER NUTRITION CORPORATION STREMICKS HERITAGE FOODS, LLC

BY: /s/ Darcy Davenport BY: /s/ Sam Stremick NAME (print): Darcy Davenport NAME (print): Sam Stremick TITLE: President TITLE: President DATE: 1/8/18 DATE: 1/8/18 13

Source: BELLRING BRANDS, INC., S-1, 9/20/2019





[The schedules described below have been omitted pursuant to Item 601(a)(5) of Registration S-K.]

Schedules: A. ",30,93,59,105,"STREMICKS HERITAGE FOODS, LLC",Sam Stremick,PARTY,SIGNING_PERSON,other,0
"Exhibit 1.2 SERVICES AGREEMENT This Services Agreement (""Services Agreement"" or ""Agreement"") is entered into as of the date noted below (the ""Effective Date"") between StartEngine Crowdfunding, Inc., a Delaware corporation (""Company""), and Solutions Vending International, Inc a ___ DE corporation (""Customer"" or ""you""). ",239,299,275,306,"Solutions Vending International, Inc",Custome,PARTY,ROLE,other,0
"Eisen                                               Title:  Vice President                                               Date:  Dec 28, 1990

                                           Partners, on behalf of themselves and                                            -------------------------------------                                            Sagebrush:                                            ---------

                                           ALPHA JOSHUA, INC.,                                            a California corporation

                                           By:                                               ---------------------------------                                               Name:  Geoffrey Hawkes                                               Title:  President                                               Date:  Dec 28, 1990

                                           BETA WILLOW, INC.,                                            a California corporation

                                           By:                                               ---------------------------------                                               Name:  Geoffrey Hawkes                                               Title:  President                                               Date:  Dec 28, 1990

                                           ALPHA JOSHUA (PRIME), INC.,                                            a California corporation

                                           By: /s/ Kenneth W. ",347,724,356,739,Sagebrush,Geoffrey Hawkes,PARTY,SIGNING_PERSON,other,0
"SAMUELS                By: /s/ SHAWN SUHRSTEDT    ----------------------------               ----------------------------- Title:  PRESIDENT                         Title:    CFO       -------------------------                 --------------------------- Date:  SEPT 14-2005                       Date:   9/15/5      --------------------------                ----------------------------





                                       26. ",31,175,46,178,SHAWN SUHRSTEDT,CFO,SIGNING_PERSON,SIGNING_TITLE,other,0
"Exhibit 10.22 SERVICES AGREEMENT SERVICES AGREEMENT, dated as of April 1, 2019 (the ""Agreement""), between Idan Maimon (""Maimon"") and Intellisense Solutions, Inc., a Nevada corporation (the ""Company""). ",133,190,160,197,"Intellisense Solutions, Inc",Company,PARTY,ROLE,other,0
"LIMITED POWER OF ATTORNEY

KNOW ALL MEN BY THESE PRESENTS, dated as of January 1, 2004, that FEDERATED INVESTMENT MANAGEMENT COMPANY, a statutory trust duly organized under the laws of the State of Delaware (the ""Adviser""), does hereby nominate, constitute and appoint FEDERATED ADVISORY SERVICES COMPANY, a statutory trust duly organized under the laws of the State of Delaware (""FASC""), to act hereunder as the true and lawful agent and attorney-in-fact of the Adviser, acting on behalf of each of the funds or accounts for which Adviser acts as investment adviser or subadviser shown on Schedule 1 attached hereto and incorporated by reference herein (each such fund or account being hereinafter referred to as a ""Fund"" and collectively as the ""Funds""), for the specific purpose of executing and delivering all such agreements, instruments, contracts, assignments, bond powers, stock powers, transfer instructions, receipts, waivers, consents and other documents, and performing all such acts, as Adviser, or FASC acting as agent for the Adviser pursuant to the Services Agreement dated as of January 1, 2004 between the Adviser and FASC (such agreement, as may be amended, supplemented or otherwise modified from time to time is hereinafter referred to as the ""Services Agreement""), may deem necessary or reasonably desirable, related to the acquisition, disposition and/or reinvestment of the funds and assets of a Fund in accordance with Adviser's supervision of the investment, sale and reinvestment of the funds and assets of each Fund pursuant to the authority granted to the Adviser as investment adviser or subadviser of each Fund under the Adviser's investment advisory or subadvisory contract for such Fund (such investment advisory or subadvisory contract, as may be amended, supplemented or otherwise modified from time to time is hereinafter referred to as the ""Investment Advisory Contract"").

The Adviser hereby ratifies and confirms as good and effectual, at law or in equity, all that FASC, and its officers and employees, may do by virtue hereof. ",93,213,132,220,FEDERATED INVESTMENT MANAGEMENT COMPANY,Adviser,PARTY,ROLE,other,0
"HOFV: HOF VILLAGE, LLC By: /s / Brian Parisi Name: David Baker Title: Chief Financial Officer PFHOF: NATIONAL FOOTBALL MUSEUM, INC., D/B/A PRO FOOTBALL HALL OF FAME By: /s / Brian Parisi Name: David Baker Title: President & CEO CONSTELLATION NEWENERGY, INC. ",51,212,62,227,David Baker,President & CEO,SIGNING_PERSON,SIGNING_TITLE,other,0
"          By: /S/ ANTONIO DE PINHO   By: /S/ RICK FOX           Name: ANTONIO DE PINHO   Name: RICK FOX           Title: PRESIDENT   Title: CFO

19







  EXHIBIT A TABLE OF RATES   FROM ESTABLISHED RECEPTION POINTS TO GRAND ISLE (JEFFERSON PARISH), LOUISIANA

From   Rate in Cents Per Barrel of 42 United States Gallons

Reception Points Offshore Louisiana   Crude Petroleum Transportation

Excess Water, Sediment, and  Other Impurities Handling  Block 22, Grand Isle 16     38.58      29.76  Block 30, Grand Isle 33     57.91      29.76  Block 73, West Delta 73     122.78      29.76  Block 90, West Delta 90     122.78      29.76  Block 62, West Delta 62     152.28      60.88  Block 54, South Timbalier 54     166.65      60.88  Block 30, West Delta 30     172.71      60.88  Block 32, West Delta 30     172.71      60.88  Block 45, West Delta 45     172.68      60.88  Block 93, South Pass 89     177.11      60.88  Block 152, Mississippi Canyon 268     242.01  &bbsp;  60.88  Block 311, Mississippi Canyon 311     242.01      60.88  Block 397, Mississippi Canyon 397     282.87      60.88  Block 280, Mississippi Canyon 281     291.11      60.88    Disposal Fee: _______________________

A-1







  EXHIBIT B ADJUSTMENT AUTHORIZATION   TABLES OF DIFFERENTIALS FOR USE IN DETERMINING ADJUSTMENTS FOR DIFFERENCE IN GRAVITY OF CRUDE PETROLEUM   API GRAV  DIFF/BBL  API GRAV  DIFF/BBL  API GRAV  DIFF/BBL   API GRAV   DIFF/BBL   API GRAV   DIFF/BBL   API GRAV   DIFF/BBL 20   2.75   24.9   3.485   29.8   4.22   34.7   4.955   39.6   5.08   44.5   5.1 20.1   2.765   25   3.5   29.9   4.235   34.8   4.97   39.7   5.08   44.6   5.1 20.2   2.78   25.1   3.515   30   4.25   34.9   4.985   39.8   5.08   44.7   5.1 20.3   2.795   25.2   3.53   30.1   4.265   35   5   39.9   5.08   44.8   5.1 20.4   2.81   25.3   3.545   30.2   4.28   35.1   5   40   5.1   44.9   5.1 20.5   2.825   25.4   3.56   30.3   4.295   35.2   5   40.1   5.1   45   5.1 20.6   2.84   25.5   3.575   30.4   4.31   35.3   5   40.2   5.1   45.1   5.085 20.7   2.855   25.6   3.59   30.5   4.325   35.4   5   40.3   5.1   45.2   5.07 20.8   2.87   25.7   3.605   30.6   4.34   35.5   5   40.4   5.1   45.3   5.055 20.9   2.885   25.8   3.62   30.7   4.355   35.6   5   40.5   5.1   45.4   5.04 21   2.9   25.9   3.635   30.8   4.37   35.7   5   40.6   5.1   45.5   5.025 21.1   2.915   26   3.65   30.9   4.385   35.8   5   40.7   5.1   45.6   5.01 21.2   2.93   26.1   3.665   31   4.4   35.9   5   40.8   5.1   45.7   4.995 21.3   2.945   26.2   3.68   31.1   4.415   36   5.02   40.9   5.1   45.8   4.98 21.4   2.96   26.3   3.695   31.2   4.43   36.1   5.02   41   5.1   45.9   4.965 21.5   2.975   26.4   3.71   31.3   4.445   36.2   5.02   41.1   5.1   46   4.95 21.6   2.99   26.5   3.725   31.4   4.46   36.3   5.02   41.2   5.1   46.1   4.935 21.7   3.005   26.6   3.74   31.5   4.475   36.4   5.02   41.3   5.1   46.2   4.92 21.8   3.02   26.7   3.755   31.6   4.49   36.5   5.02   41.4   5.1   46.3   4.905 21.9   3.035   26.8   3.77   31.7   4.505   36.6   5.02   41.5   5.1   46.4   4.89 22   3.05   26.9   3.785   31.8   4.52   36.7   5.02   41.6   5.1   46.5   4.875 22.1   3.065   27   3.8   31.9   4.535   36.8   5.02   41.7   5.1   46.6   4.86 22.2   3.08   27.1   3.815   32   4.55   36.9   5.02   41.8   5.1   46.7   4.845 22.3   3.095   27.2   3.83   32.1   4.565   37   5.04   41.9   5.1   46.8   4.83 22.4   3.11   27.3   3.845   32.2   4.58   37.1   5.04   42   5.1   46.9   4.815 22.5   3.125   27.4   3.86   32.3   4.595   37.2   5.04   42.1   5.1   47   4.8 22.6   3.14   27.5   3.875   32.4   4.61   37.3   5.04   42.2   5.1   47.1   4.785 22.7   3.155   27.6   3.89   32.5   4.625   37.4   5.04   42.3   5.1   47.2   4.77 22.8   3.17   27.7   3.905   32.6   4.64   37.5   5.04   42.4   5.1   47.3   4.755 22.9   3.185   27.8   3.92   32.7   4.655   37.6   5.04   42.5   5.1   47.4   4.74 23   3.2   27.9   3.935   32.8   4.67   37.7   5.04   42.6   5.1   47.5   4.725 23.1   3.215   28   3.95   32.9   4.685   37.8   5.04   42.7   5.1   47.6   4.71 23.2   3.23   28.1   3.965   33   4.7   37.9   5.04   42.8   5.1   47.7   4.695 23.3   3.245   28.2   3.98   33.1   4.715   38   5.06   42.9   5.1   47.8   4.68 23.4   3.26   28.3   3.995   332   4.73   38.1   5.06   43   5.1   47.9   4.665 23.5   3.275   28.4   4.01   33.3   4.745   38.2   5.06   43.1   5.1   48   4.65 23.6   3.29   28.5   4.025   33.4   4.76   38.3   5.06   43.2   5.1   48.1   4.635 23.7   3.305   28.6   4.04   33.5   4.775   38.4   5.06   43.3   5.1   48.2   4.62 23.8   3.32   28.7   4.055   33.6   4.79   38.5   5.06   43.4   5.1   48.3   4.605 23.9   3.335   28.8   4.07   33.7   4.805   38.6   5.06   43.5   5.1   48.4   4.59 24   3.35   28.9   4.085   33.8   4.82   38.7   5.06   43.6   5.1   48.5   4.575

B-1







  API GRAV  DIFF/BBL   API GRAV  DIFF/BBL   API GRAV  DIFF/BBL   API GRAV   DIFF/BBL   API GRAV   DIFF/BBL   API GRAV   DIFF/BBL

24.1   3.365   29   4.1   33.9   4.835   38.8   5.06   43.7   5.1   48.6   4.56 24.2   3.38   29.1   4.115   34   4.85   38.9   5.06   43.8   5.1   48.7   4.545 24.3   3.395   29.2   4.13   34.1   4.865   39   5.08   43.9   5.1   48.8   4.53 24.4   3.41   29.3   4.145   34.2   4.88   39.1   5.08   44   5.1   48.9   4.515 24.5   3.425   29.4   4.16   34.3   4.895   39.2   5.08   44.1   5.1   49   4.5 24.6   3.44   29.5   4.175   34.4   4.91   39.3   5.08   44.2   5.1   49.1   4.485 24.7   3.455   29.6   4.19   34.5   4.925   39.4   5.08   44.3   5.1   49.2   4.47 24.8   3.47   29.7   4.205   34.6   4.94   39.5   5.08   44.4   5.1   49.3   4.455

B-2







  EXHIBIT C SAMPLE QUALITY BANK CALCULATION   GRAND ISLE GATHERING SYSTEM COMMON STREAM HLS CRUDE   Receipt Bank

SHIPPER   BBLS REC'D   API GRAV   FROM EXH. ",95,140,103,143,RICK FOX,CFO,SIGNING_PERSON,SIGNING_TITLE,other,0
