conceptId,directParentId,topParentId,level,topTerm,topTermAdj,term
1076661000119106,240017008,118234003,8,Finding by site (finding),Finding by site (finding),bursitis of right ankle ( disorder) 
94910002,126851005,118234003,8,Finding by site (finding),Finding by site (finding),neoplasm of uncertain behavior of liver
707577004,6738008,118234003,8,Finding by site (finding),Finding by site (finding),female infertility due to cystic fibrosis ( disorder) 
11776491000119104,11780921000119100,118234003,8,Finding by site (finding),Finding by site (finding),crushing injury of left shoulder region ( disorder) 
762406005,1085351000119101,118234003,8,Finding by site (finding),Finding by site (finding),cleft soft palate with right cleft lip ( disorder) 
248814001,290056001,118234003,8,Finding by site (finding),Finding by site (finding),tubular breast
253874001,236615008,118234003,8,Finding by site (finding),Finding by site (finding),duplex kidney with reflux in both ureters
722654008,446835008,118234003,8,Finding by site (finding),Finding by site (finding),incomplete injury of sacral spinal cord ( disorder) 
240709008,49883006,118234003,8,Finding by site (finding),Finding by site (finding),candidiasis of perineum
46766009,210327001,118234003,8,Finding by site (finding),Finding by site (finding),open wound of nasal septum with complication ( disorder) 
253447006,253444004,118234003,8,Finding by site (finding),Finding by site (finding),atrioventricular valve chordae to outlet septum in atrioventricular septal defect
421821002,33927004,118234003,8,Finding by site (finding),Finding by site (finding),hypogonadotropic hypogonadism due to luteinizing hormone deficiency ( disorder) 
209306005,209302007,118234003,8,Finding by site (finding),Finding by site (finding),closed fracture dislocation of distal interphalangeal joint ( disorder) 
94229004,126709005,118234003,8,Finding by site (finding),Finding by site (finding),secondary malignant neoplasm of bronchus of left upper lobe
126713003,126638003,118234003,8,Finding by site (finding),Finding by site (finding),tumor of lung
10882831000119100,10904791000119105,118234003,8,Finding by site (finding),Finding by site (finding),open wound of left buttock due to dog bite ( disorder) 
231925004,231924000,118234003,8,Finding by site (finding),Finding by site (finding),arcus juvenilis ( disorder) 
197091007,271959005,118234003,8,Finding by site (finding),Finding by site (finding),diverticular disease of both small and large intestine without perforation or abscess
236519008,236514003,118234003,8,Finding by site (finding),Finding by site (finding),chronic drug- induced renal disease
11857981000119105,11864801000119109,118234003,8,Finding by site (finding),Finding by site (finding),strain of muscle of right lower leg
16010271000119105,16010231000119107,118234003,8,Finding by site (finding),Finding by site (finding),clicking of bilateral hips
1088461000119102,1088501000119102,118234003,8,Finding by site (finding),Finding by site (finding),chronic mucoid otitis media of left middle ear ( disorder) 
195412008,195406003,118234003,8,Finding by site (finding),Finding by site (finding),thrombophlebitis of the anterior tibial vein
42756003,25540007,118234003,8,Finding by site (finding),Finding by site (finding),premature tooth loss
40719004,439955006,118234003,8,Finding by site (finding),Finding by site (finding),erosive oesophagitis
76046001,300513000,118234003,8,Finding by site (finding),Finding by site (finding),penile ulceration
239928004,155441006,118234003,9,Finding by site (finding),Finding by site (finding),microscopic polyarteritis nodosa ( disorder) 
95000000,126580009,118234003,9,Finding by site (finding),Finding by site (finding),neoplasm of uncertain behavior of phalanx of hand ( disorder) 
12235821000119102,15864561000119107,118234003,9,Finding by site (finding),Finding by site (finding),congenital hammer toe of right foot
69452005,128543007,118234003,9,Finding by site (finding),Finding by site (finding),hemorrhage of corpus cavernosum
109498002,81256000,118234003,9,Finding by site (finding),Finding by site (finding),tooth in buccoversion ( disorder) 
254478004,187830009,118234003,9,Finding by site (finding),Finding by site (finding),malignant tumor of inferior turbinate ( disorder) 
715839009,715837006,118234003,9,Finding by site (finding),Finding by site (finding),mucogingival deformity on edentulous ridge due to decreased vestibular depth ( disorder) 
447666009,253353007,118234003,9,Finding by site (finding),Finding by site (finding),cor triatriatum with all pulmonary veins to proximal chamber and then to left atrium
430421000124106,430391000124103,118234003,9,Finding by site (finding),Finding by site (finding),secondary left vesico- ureteric reflux grade 2 
302021000119103,203646004,118234003,9,Finding by site (finding),Finding by site (finding),adolescent idiopathic scoliosis of lumbosacral spine ( disorder) 
126940006,126937006,118234003,9,Finding by site (finding),Finding by site (finding),neoplasm of ectopic male breast tissue
20491006,27173008,118234003,9,Finding by site (finding),Finding by site (finding),calcaneonavicular bar ( disorder) 
770782004,284205006,118234003,9,Finding by site (finding),Finding by site (finding),superficial partial thickness burn of skin of upper and lower lip
402534003,254701007,118234003,9,Finding by site (finding),Finding by site (finding),basal cell carcinoma with signet ring change
300521006,300520007,118234003,9,Finding by site (finding),Finding by site (finding),ulcer of prepuce
53629007,262921003,118234003,9,Finding by site (finding),Finding by site (finding),contusion of testis ( disorder) 
268850004,128333008,118234003,9,Finding by site (finding),Finding by site (finding),neonatal diarrhoea
188313000,363474009,118234003,9,Finding by site (finding),Finding by site (finding),malignant neoplasm of cerebral arachnoid mater ( disorder) 
208492006,239978002,118234003,9,Finding by site (finding),Finding by site (finding),"open fracture finger distal phalanx, mallet ( disorder) "
721395003,721389004,118234003,9,Finding by site (finding),Finding by site (finding),posterior cord syndrome of spinal cord at sixth cervical level
301171000119106,11854411000119101,118234003,9,Finding by site (finding),Finding by site (finding),repetitive strain injury of left foot ( disorder) 
262860000,262862008,118234003,9,Finding by site (finding),Finding by site (finding),serosal tear of appendix
698627005,192753009,118234003,9,Finding by site (finding),Finding by site (finding),postoperative phlebitis and thrombophlebitis of intracranial sinuses ( disorder) 
371099005,14894002,118234003,9,Finding by site (finding),Finding by site (finding),generalized disseminated choroiditis and chorioretinitis with acute necrosis ( disorder) 
237667004,237666008,118234003,9,Finding by site (finding),Finding by site (finding),lactation hyperprolactinemia
299294003,366577007,118234003,9,Finding by site (finding),Finding by site (finding),no passive range of hip internal rotation
371998004,187727005,118234003,9,Finding by site (finding),Finding by site (finding),primary malignant neoplasm of lower third of esophagus
402528005,254701007,118234003,9,Finding by site (finding),Finding by site (finding),basal cell carcinoma - keratotic
735872004,125663008,118234003,9,Finding by site (finding),Finding by site (finding),multiple open wounds of foot
211257004,111712008,118234003,9,Finding by site (finding),Finding by site (finding),"abrasion of elbow, infected ( disorder) "
94677006,187831008,118234003,9,Finding by site (finding),Finding by site (finding),secondary malignant neoplasm of vestibule of nose ( disorder) 
95122005,126862005,118234003,9,Finding by site (finding),Finding by site (finding),neoplasm of uncertain behaviour of tail of pancreas
15675401000119105,15675441000119107,118234003,9,Finding by site (finding),Finding by site (finding),bilateral tendinitis of feet
94863006,126860002,118234003,9,Finding by site (finding),Finding by site (finding),neoplasm of uncertain behaviour of head of pancreas
263082000,2012002,118234003,9,Finding by site (finding),Finding by site (finding),fracture dislocation of lunate
58070005,47450003,118234003,9,Finding by site (finding),Finding by site (finding),cortex laceration without open intracranial wound and with moderate loss of consciousness ( 1 - 2 4 hours) ( disorder) 
72681001,242004,118234003,9,Finding by site (finding),Finding by site (finding),allergic jejunitis
283726004,282775007,118234003,9,Finding by site (finding),Finding by site (finding),human bite of calf ( disorder) 
1085981000119109,109573000,118234003,9,Finding by site (finding),Finding by site (finding),dental caries on smooth surface limited to enamel
18168004,128333008,118234003,9,Finding by site (finding),Finding by site (finding),raw- milk associated diarrhea ( disorder) 
135869000,110015006,118234003,9,Finding by site (finding),Finding by site (finding),torn frenulum of penis
314947008,126858004,118234003,9,Finding by site (finding),Finding by site (finding),carcinoid tumour of ampulla of vater
399954008,424666005,118234003,9,Finding by site (finding),Finding by site (finding),basal cell carcinoma of earlobe
197861003,28626004,118234003,9,Finding by site (finding),Finding by site (finding),vesicosigmoidal fistula ( disorder) 
262601001,11356007,118234003,9,Finding by site (finding),Finding by site (finding),foreign body in left main bronchus ( disorder) 
